Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report Filename,Diamond Image,Sarine Loupe,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
237-60B,G,R,0.30,D,VS2,EX,EX,EX,M,B,4.32*4.29*2.65,No,,GIA,1359143183,,,1080.000,-55.000,,,61.60,60.00,,,4.50,Faceted,NON,,12.50,32.00,44.50,41.80,GIA 1359143183,,Indented Natural,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",45,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1359143183&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
208-134A,G,PE,0.91,H,SI2,VG,EX,G,N,N,8.49*5.48*3.38,No,,GIA,1343759664,,,2028.000,-48.000,,,61.70,62.00,,,,Faceted,NON,,,,,,GIA 1343759664,,"Twinning Wisp, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1343759664&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
221-189A,G,R,0.42,F,SI2,EX,EX,EX,S,B,4.81*4.79*2.97,No,,GIA,6345765935,,,1092.500,-42.500,,,61.80,59.00,,,4.00,Faceted,NON,,14.50,35.00,43.50,41.20,GIA 6345765935,,"Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6345765935&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
215-106A,G,PE,0.30,D,SI1,EX,EX,VG,N,N,5.77*3.83*2.36,No,,GIA,5346308172,,,1181.500,-30.500,,,61.50,61.00,,,,Faceted,NON,,,,,,GIA 5346308172,,Feather,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5346308172&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
215-205A,G,R,0.35,I,SI2,EX,EX,EX,N,N,4.61*4.58*2.78,No,,GIA,2357085549,,,840.000,-44.000,,,60.50,57.00,,,3.50,Faceted,NON,,14.00,33.00,43.00,40.80,GIA 2357085549,,"Feather, Crystal","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2357085549&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
229-146A,G,R,0.30,H,SI2,VG,EX,VG,M,B,4.26*4.22*2.66,No,,GIA,7341955236,,,840.000,-47.500,,,62.80,61.00,,,5.50,Faceted,NON,,13.00,33.00,44.50,41.80,GIA 7341955236,,"Knot, Feather, Twinning Wisp","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7341955236&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
220-282A,G,R,0.35,E,VVS1,EX,EX,EX,N,N,4.52*4.49*2.82,No,,GIA,2357086739,,,2324.000,-17.000,,,62.50,55.00,,,3.00,Faceted,NON,,16.50,36.50,42.50,40.60,GIA 2357086739,,"Pinpoint, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2357086739&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-5A,G,R,0.30,E,VS2,G,VG,G,N,N,4.24*4.22*2.60,No,,GIA,2354143692,,,924.000,-58.000,,,61.50,59.00,,,4.50,Faceted,NON,,15.50,36.50,41.50,39.80,GIA 2354143692,,"Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2354143692&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
229-187A,G,R,0.30,I,VS1,G,EX,VG,N,N,4.12*4.08*2.72,No,,GIA,2357119657,,,1900.000,0.000,,,66.20,59.00,,,6.50,Faceted,NON,,16.50,38.50,43.50,41.20,GIA 2357119657,,"Indented Natural, Pinpoint","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2357119657&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
229-134A,G,R,0.32,J,SI1,EX,EX,EX,F,N,4.37*4.35*2.71,No,,GIA,6352121011,,,1050.000,-30.000,,,62.10,59.00,,,4.00,Faceted,NON,,15.00,36.00,43.50,41.00,GIA 6352121011,,Feather,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",45,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6352121011&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
212-96A,G,PE,0.32,J,VS2,VG,VG,G,N,N,6.04*4.02*2.23,No,,GIA,5343482960,,,671.000,-39.000,,,55.40,62.00,,,,Faceted,NON,,,,,,GIA 5343482960,,"Crystal, Cloud, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5343482960&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
219-41A,G,R,0.26,E,VS2,EX,EX,EX,N,N,4.11*4.09*2.54,No,,GIA,2346677315,,,1425.000,-5.000,,,61.90,57.00,,,4.00,Faceted,NON,,14.50,33.50,44.00,41.40,GIA 2346677315,,Crystal,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2346677315&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
229-280A,G,R,0.30,D,VVS1,EX,EX,EX,N,N,4.27*4.26*2.70,No,,GIA,5346971689,,,2100.000,-30.000,,,63.20,56.00,,,3.50,Faceted,NON,,16.50,36.50,43.50,41.00,GIA 5346971689,,Feather,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5346971689&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
225-157A,G,R,0.50,,SI2,VG,EX,EX,F,N,5.15*5.09*3.06,No,,GIA,1353097373,,,1400.000,0.000,,,59.80,60.00,,,4.50,Faceted,NON,,13.00,32.50,42.50,40.40,GIA 1353097373,,Feather,"GIA Color Is:-K,FB, WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,"K,FB",,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1353097373&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-381A,G,R,0.41,J,VVS2,EX,EX,EX,N,N,4.73*4.69*2.98,No,,GIA,1349877414,,,1380.000,-31.000,,,63.30,56.00,,,3.50,Faceted,NON,,16.50,36.50,43.50,41.00,GIA 1349877414,,"Needle, Pinpoint, Feather, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1349877414&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
237-125A,G,R,0.40,E,VS1,VG,EX,G,S,B,4.62*4.56*2.96,No,,GIA,1359119291,,,1189.000,-59.000,,,64.50,58.00,,,5.50,Faceted,NON,,15.00,35.50,44.00,41.20,GIA 1359119291,,"Indented Natural, Pinpoint, Needle","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1359119291&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
217-122A,G,R,0.70,,VS2,VG,EX,VG,M,B,5.58*5.54*3.54,No,,GIA,3345462070,,,2100.000,0.000,,,63.70,57.00,,,5.00,Faceted,NON,,17.00,38.50,42.00,40.20,GIA 3345462070,,"Feather, Crystal","GIA Color Is:-Q-R,VLB, WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,"Q-R,VLB",,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3345462070&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-38A,G,R,0.30,G,VVS2,G,EX,VG,M,B,4.32*4.28*2.56,No,,GIA,1349954903,,,1288.000,-44.000,,,59.60,54.00,,,4.50,Faceted,SML,,15.00,33.00,40.00,39.20,GIA 1349954903,,"Cloud, Pinpoint, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",45,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1349954903&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
229-268A,G,R,0.30,I,VS1,EX,EX,EX,F,N,4.31*4.29*2.69,No,,GIA,6351001414,,,1121.000,-41.000,,,62.50,57.00,,,3.50,Faceted,NON,,14.50,34.00,44.50,41.80,GIA 6351001414,,Indented Natural,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6351001414&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-157A,G,R,0.31,I,SI1,EX,EX,EX,F,N,4.34*4.31*2.69,No,,GIA,6341940192,,,976.000,-39.000,,,62.10,59.00,,,4.00,Faceted,NON,,13.50,33.50,44.50,41.80,GIA 6341940192,,Crystal,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6341940192&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
211-193A,G,OV,1.00,N,SI2,G,VG,,N,N,7.15*5.44*3.65,No,,IGI,407973563,,,2000.000,0.000,,,67.10,64.00,,,8.80,,Pointed,,14.50,42.80,43.50,40.20,,,,"GIA Color Is:-N, WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.igiworldwide.com/search_report.aspx,,,,,,,,,1,
232-63A,G,R,0.31,D,VS1,EX,EX,EX,N,N,4.33*4.31*2.70,No,,GIA,2358068191,,,1820.000,-30.000,,,62.50,58.00,,,4.00,Faceted,NON,,14.50,34.50,44.00,41.60,GIA 2358068191,,"Cloud, Crystal","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2358068191&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-330A,G,MQ,0.35,D,VS1,EX,EX,VG,F,N,6.89*3.82*2.33,No,,GIA,6345878083,,,1340.000,-33.000,,,61.10,55.00,,,,Faceted,NON,,,,,,GIA 6345878083,,"Crystal, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6345878083&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-249A,G,R,0.30,G,SI2,G,EX,VG,N,N,4.13*4.08*2.72,No,,GIA,6351121364,,,816.000,-49.000,,,66.20,59.00,,,6.50,Faceted,NON,,16.00,38.50,44.00,41.20,GIA 6351121364,,Cloud,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6351121364&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
233-37A,G,OV,1.50,H,SI2,G,EX,VG,N,N,8.48*5.99*3.90,No,,GIA,1349723440,,,3751.000,-39.500,,,65.20,58.00,,,,Faceted,NON,,,,,,GIA 1349723440,Additional pinpoints are not shown.,"Crystal, Feather, Cavity, Needle, Pinpoint, Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1349723440&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-137A,G,R,0.40,G,VS2,VG,EX,VG,N,N,4.65*4.61*2.97,No,,GIA,7348955125,,,1500.000,-40.000,,,64.10,57.00,,,4.50,Faceted,NON,,16.00,37.00,43.50,41.20,GIA 7348955125,,"Cloud, Indented Natural, Manufacturing Remnant","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7348955125&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-293A,G,CU,0.70,,SI1,G,EX,G,N,N,5.00*4.73*3.28,No,,GIA,6341606932,,,1092.000,-22.000,,,69.30,57.00,,,,Faceted,NON,,,,,,GIA 6341606932,,"Crystal, Feather, Indented Natural, Needle","GIA Color Is:-FY, WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,FY,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6341606932&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
234-180A,G,CU,0.55,,VVS2,EX,EX,G,M,B,4.61*4.56*3.11,No,,GIA,6341644535,,,828.000,-31.000,,,68.10,60.00,,,,Faceted,NON,,,,,,GIA 6341644535,,"Needle, Cloud, Extra Facet","GIA Color Is:-FLY, WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,FLY,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6341644535&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-272A,G,PR,0.30,K,VS1,G,EX,VG,N,N,3.65*3.44*2.77,No,,GIA,5356097504,,,900.000,0.000,,,80.70,70.00,,,,,NON,,,,,,GIA 5356097504,,"Feather, Cloud","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5356097504&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
235-79A,G,R,0.51,L,VVS1,EX,EX,EX,S,B,5.22*5.21*3.11,No,,GIA,3355143186,,,945.000,-55.000,,,59.70,60.00,,,3.50,Faceted,NON,,13.00,32.50,43.50,41.20,GIA 3355143186,,"Pinpoint, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3355143186&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
238-126A,G,R,0.30,I,VVS2,EX,EX,EX,S,B,4.29*4.27*2.68,No,,GIA,2356175189,,,880.000,-56.000,,,62.70,56.00,,,3.50,Faceted,NON,,16.00,36.50,43.00,40.80,GIA 2356175189,,"Cloud, Pinpoint, Indented Natural, Needle","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2356175189&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
217-3A,G,OV,1.90,J,VS2,EX,EX,VG,N,N,9.81*6.91*4.39,No,,GIA,7346889079,,,4050.000,-19.000,,,63.60,59.00,,,,Faceted,NON,,,,,,GIA 7346889079,Internal graining is not shown.,"Feather, Cavity","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7346889079&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-222A,G,PR,0.47,K,VVS1,VG,EX,VG,N,N,4.36*4.25*2.87,No,,GIA,7341693435,,,819.000,-37.000,,,67.60,67.00,,,,,NON,,,,,,GIA 7341693435,,Pinpoint,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7341693435&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
234-148A,G,R,1.41,Q,SI1,EX,EX,EX,N,N,7.26*7.22*4.36,No,,GIA,6341668628,,,1904.000,-44.000,,,60.20,61.00,,,3.00,Faceted,NON,,14.00,35.50,43.00,40.80,GIA 6341668628,,Crystal,"GIA Color Is:-Q, WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6341668628&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
237-31A,G,R,0.41,H,VS2,EX,EX,EX,S,B,4.82*4.79*2.94,No,,GIA,7351079882,,,2300.000,0.000,,,61.20,56.00,,,3.50,Faceted,NON,,15.00,34.00,43.00,40.80,GIA 7351079882,,"Crystal, Cloud, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7351079882&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
221-56A,G,OV,0.46,F,SI1,VG,EX,G,N,N,5.78*4.37*2.71,No,,GIA,1343812411,,,1080.000,-40.000,,,62.10,59.00,,,,Faceted,NON,,,,,,GIA 1343812411,,Crystal,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1343812411&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
235-5A,G,R,0.59,E,VVS2,EX,EX,EX,F,N,5.34*5.31*3.37,No,,GIA,6352067874,,,2520.000,-44.000,,,63.20,56.00,,,3.50,Faceted,NON,,16.50,36.50,43.50,41.00,GIA 6352067874,,"Cloud, Pinpoint, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6352067874&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
205-1O,G,PE,0.64,K,SI1,EX,EX,G,M,B,7.51*4.73*2.84,No,,GIA,2346955846,,,763.000,-45.500,,,59.90,62.00,,,,Faceted,NON,,,,,,GIA 2346955846,,"Feather, Crystal","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2346955846&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
237-116A,G,R,0.42,K,VVS2,EX,EX,EX,S,B,4.81*4.78*3.00,No,,GIA,2356141244,,,756.000,-58.000,,,62.60,56.00,,,3.50,Faceted,NON,,16.00,36.00,43.50,41.00,GIA 2356141244,,Pinpoint,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2356141244&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
231-306A,G,R,0.30,F,VS1,F,EX,VG,F,N,4.06*4.01*2.82,No,,GIA,2357014809,,,2300.000,0.000,,,69.90,57.00,,,6.50,Faceted,NON,,19.00,41.50,44.50,41.80,GIA 2357014809,,"Crystal, Feather, Pinpoint, Indented Natural","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2357014809&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
220-35A,G,R,0.30,G,VS2,EX,EX,VG,N,N,4.31*4.25*2.67,No,,GIA,7343738017,,,1360.000,-32.000,,,62.30,56.00,,,4.00,Faceted,NON,,15.00,33.50,43.50,41.00,GIA 7343738017,,"Crystal, Cloud, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7343738017&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-104A,G,R,0.30,J,VS2,EX,EX,VG,N,N,4.29*4.26*2.67,No,,GIA,7348766916,,,1088.000,-32.000,,,62.50,57.00,,,4.00,Faceted,NON,,14.00,33.00,44.50,41.80,GIA 7348766916,,Feather,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7348766916&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-370A,G,R,0.30,M,VS2,VG,EX,VG,N,N,4.32*4.28*2.59,No,,GIA,5353098310,,,1200.000,0.000,,,60.20,57.00,,,4.00,Faceted,NON,,14.50,33.50,41.50,40.00,GIA 5353098310,,"Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5353098310&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
221-356A,G,R,0.33,J,VVS2,EX,EX,EX,F,N,4.40*4.38*2.78,No,,GIA,1343828199,,,981.000,-45.500,,,63.20,57.00,,,3.50,Faceted,NON,,16.00,36.00,44.00,41.40,GIA 1343828199,,Pinpoint,"WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1343828199&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
228-156A,G,R,0.30,G,VS1,EX,EX,EX,N,N,4.29*4.26*2.70,No,,GIA,2346852629,,,1474.000,-33.000,,,63.10,57.00,,,4.00,Faceted,NON,,15.00,34.50,44.50,41.60,GIA 2346852629,,"Cloud, Crystal, Feather, Pinpoint","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2346852629&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
221-308A,G,R,0.46,K,SI1,VG,EX,VG,N,N,4.84*4.78*3.11,No,,GIA,2347826186,,,1065.000,-29.000,,,64.60,55.00,,,5.00,Faceted,NON,,18.00,38.50,41.50,39.80,GIA 2347826186,,"Crystal, Feather","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2347826186&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
222-161A,G,R,0.50,E,SI1,EX,EX,EX,F,N,5.20*5.17*3.08,No,,GIA,1345737975,,,1870.000,-45.000,,,59.50,60.00,,,3.50,Faceted,NON,,12.50,32.50,43.50,41.00,GIA 1345737975,,"Twinning Wisp, Cavity","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1345737975&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
237-135A,G,R,0.40,G,VVS2,EX,EX,EX,M,B,4.73*4.71*2.94,No,,GIA,1358121062,,,2700.000,0.000,,,62.30,56.00,,,3.50,Faceted,NON,,16.00,36.50,43.00,40.60,GIA 1358121062,,"Cloud, Feather, Pinpoint, Surface Graining","WeChat:- srdgems,Whatsapp:-, Skype:- , (for Volume Adavntage call Us)",50,,,,,,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1358121062&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,,,,,,,,1,
