Stock Num,Availability,Lab,Certificate Num,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Price Per Cts,Total Price,Shade,Milky,Eye Clean,Black in Center,Black in Side,White in Center,White in Side,Open in Table,Open in Crown,Open in Pavilion,HA,Type 2A,Measurements,Width,Length,Depth,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,ImageName1,ImageName2,ImageName3,VideoLink,Diamond Url,Key to symbols,City,State,Country,Star Length,Lower Half,Color Description,Lab Location,Origin,Report Type,Report Issue Date,RapLab Report ID,Treatment,Full Shape Description
234-143A,G,GIA,1355037435,OV,0.73,J,VVS1,EX,EX,VG,F,N,1500.000,1095.000,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,7.20*5.17*3.10,5.17,7.20,3.10,,,,60.10,57.00,,,,Faceted,NON,,,,,,GIA 1355037435,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Pinpoint,MUMBAI,,INDIA,,,,INDIA,,,,,,
233-108A,G,GIA,1343865943,OV,0.96,F,SI1,VG,EX,VG,N,N,2820.000,2707.200,White,None,,BC1,BT1,WC1,WT0,TO0,CO2,PO2,,,7.37*5.51*3.44,5.51,7.37,3.44,,,,62.40,62.00,,,,Faceted,NON,,,,,,GIA 1343865943,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather, Indented Natural, Needle",MUMBAI,,INDIA,,,,INDIA,,,,,,
214-170A,G,IGI,400945510,OV,1.00,I,SI2,VG,G,VG,S,N,1710.000,1710.000,Brown,None,,BC0,BT1,WC1,WT1,TO0,CO1,PO2,,,7.50*5.47*3.50,5.47,7.50,3.50,,,,64.00,63.00,,,7.90,Faceted,Pointed,,15.50,42.50,40.50,38.50,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,,MUMBAI,,INDIA,,,I,INDIA,,,,,,
224-28A,G,GIA,3345875366,RBC,1.16,L,SI2,EX,EX,EX,F,N,1980.000,2296.800,White,None,,BC0,BT1,WC1,WT1,TO0,CO1,PO0,,,6.73*6.68*4.18,6.68,6.73,4.18,,,,62.40,58.00,,,4.00,Faceted,NON,,14.50,35.00,44.00,41.40,GIA 3345875366,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Twinning Wisp, Cloud, Natural",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
222-166A,G,GIA,7346782865,OV,0.40,J,VVS1,EX,EX,VG,F,N,912.000,364.800,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,5.65*4.09*2.53,4.09,5.65,2.53,,,,61.80,61.00,,,,Faceted,NON,,,,,,GIA 7346782865,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Needle, Pinpoint, Indented Natural, Feather",MUMBAI,,INDIA,,,,INDIA,,,,,,
229-209A,G,GIA,7358040611,RBC,0.34,K,VS2,EX,EX,EX,F,N,676.000,229.840,White,None,,BC0,BT2,WC0,WT1,TO0,CO0,PO0,,,4.46*4.44*2.79,4.44,4.46,2.79,,,,62.70,57.00,,,3.50,Faceted,NON,,16.00,36.50,43.50,41.00,GIA 7358040611,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Crystal,MUMBAI,,INDIA,50,80,,INDIA,,,,,,
225-92A,G,GIA,2357013579,RBC,0.90,J,SI1,EX,EX,VG,N,N,2166.000,1949.400,Other,None,,BC0,BT1,WC0,WT2,TO1,CO0,PO1,,,6.24*6.20*3.78,6.20,6.24,3.78,,,,60.80,61.00,,,4.00,Faceted,NON,,12.00,32.50,44.50,41.80,GIA 2357013579,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
231-151A,G,GIA,5353214961,RBC,0.30,F,VVS2,F,EX,VG,N,N,1173.000,351.900,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,4.02*3.97*2.83,3.97,4.02,2.83,,,,70.70,60.00,,,8.00,Faceted,NON,,16.00,38.00,46.50,43.00,GIA 5353214961,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Pinpoint,MUMBAI,,INDIA,55,75,,INDIA,,,,,,
224-6B,G,GIA,6341814913,MQ,0.46,I,VS2,VG,EX,VG,F,N,915.000,420.900,White,None,,BC0,BT0,WC1,WT0,TO0,CO0,PO0,,,7.01*4.19*2.54,4.19,7.01,2.54,,,,60.60,58.00,,,,Faceted,NON,,,,,,GIA 6341814913,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,,,,INDIA,,,,,,
229-76A,G,GIA,2354203369,RBC,0.30,J,SI2,F,EX,VG,N,N,650.000,195.000,White,None,,NV,BT1,WC1,WT1,TO0,CO0,NV,,,4.03*3.98*2.81,3.98,4.03,2.81,,,,70.10,59.00,,,8.00,Faceted,NON,,17.50,40.50,44.50,41.80,GIA 2354203369,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Twinning Wisp, Feather",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
214-81A,G,IGI,400945513,OV,1.50,M,SI2,VG,G,VG,N,N,1034.000,1551.000,White,None,,NV,NV,WC1,WT1,TO0,CO2,PO3,,,8.72*5.92*4.00,5.92,8.72,4.00,,,,67.60,54.50,,,6.90,Faceted,Pointed,,20.00,43.10,40.50,38.20,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,,MUMBAI,,INDIA,,,M,INDIA,,,,,,
214-104A,G,IGI,400929846,OV,1.20,H,SI2,VG,VG,VG,N,N,1978.000,2373.600,White,None,,BC2,BT2,WC1,WT1,TO0,CO1,PO0,,,8.49*5.91*3.53,5.91,8.49,3.53,,,,59.70,55.50,,,4.30,Faceted,Pointed,,17.00,39.60,38.50,36.20,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,,MUMBAI,,INDIA,,,H,INDIA,,,,,,
238-205A,G,GIA,2358143162,RBC,0.30,M,VS1,G,EX,EX,M,B,504.000,151.200,White,None,,BC0,BT0,WC0,WT0,TO0,CO1,PO1,,,4.15*4.12*2.74,4.12,4.15,2.74,,,,66.10,58.00,,,6.00,Faceted,NON,,16.50,38.00,43.50,41.20,GIA 2358143162,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Indented Natural, Pinpoint, Needle",MUMBAI,,INDIA,55,75,,INDIA,,,,,,
221-318A,G,GIA,6352143559,RBC,0.31,M,VS1,EX,EX,EX,N,N,732.000,226.920,White,None,,BC0,BT1,WC0,WT1,TO0,CO0,PO0,,,4.33*4.30*2.71,4.30,4.33,2.71,,,,62.80,58.00,,,4.00,Faceted,NON,,15.00,35.00,44.00,41.60,GIA 6352143559,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Pinpoint, Cloud",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
229-52A,G,GIA,7351001484,RBC,0.35,E,VVS1,EX,EX,EX,N,N,2236.000,782.600,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,4.51*4.48*2.82,4.48,4.51,2.82,,,,62.60,57.00,,,3.50,Faceted,NON,,15.50,36.00,43.50,41.00,GIA 7351001484,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Feather",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
221-340A,G,GIA,6341796497,RBC,0.42,K,VVS2,EX,EX,EX,N,N,1003.000,421.260,White,None,,BC0,BT0,WC0,NV,TO0,CO0,PO0,,,4.83*4.80*2.96,4.80,4.83,2.96,,,,61.40,56.00,,,3.50,Faceted,NON,,15.50,35.00,42.50,40.60,GIA 6341796497,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Needle, Pinpoint, Indented Natural",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
229-216A,G,GIA,2346955993,RBC,0.30,K,VS1,VG,EX,VG,F,N,742.000,222.600,White,None,,BC0,BT0,WC0,WT1,TO0,CO0,PO0,,,4.26*4.20*2.69,4.20,4.26,2.69,,,,63.70,56.00,,,4.00,Faceted,NON,,16.50,36.50,43.00,41.00,GIA 2346955993,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Pinpoint",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
235-18A,G,GIA,1353012652,RA,1.00,J,VVS2,VG,EX,EX,S,B,1600.000,1600.000,White,None,,BC0,BT0,WC0,NV,TO0,CO0,PO1,,,5.93*4.83*3.64,4.83,5.93,3.64,,,,75.30,69.00,,,,Faceted,NON,,,,,,GIA 1353012652,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Pinpoint, Indented Natural, Natural",MUMBAI,,INDIA,,,,INDIA,,,,,,
214-101A,G,GIA,2344484861,MQ,0.50,F,VS2,EX,EX,VG,N,N,1368.000,684.000,White,None,,BC0,BT0,WC1,NV,TO0,NV,NV,,,8.58*4.20*2.47,4.20,8.58,2.47,,,,59.00,59.00,,,,Faceted,NON,,,,,,GIA 2344484861,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Crystal, Cavity",MUMBAI,,INDIA,,,,INDIA,,,,,,
225-21A,G,GIA,1345960245,RBC,1.01,M,SI2,EX,EX,EX,F,N,1680.000,1696.800,White,None,,BC1,BT2,WC1,WT1,TO0,NV,PO0,,,6.39*6.35*4.03,6.35,6.39,4.03,,,,63.30,56.00,,,3.50,Faceted,NON,,16.50,36.50,43.50,41.00,GIA 1345960245,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather, Cloud, Needle",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
229-43A,G,GIA,2356040695,RBC,0.30,G,VS2,EX,VG,EX,F,N,1140.000,342.000,White,None,,BC0,BT0,WC0,WT1,TO0,NV,NV,,,4.31*4.28*2.69,4.28,4.31,2.69,,,,62.70,57.00,,,3.50,Faceted,NON,,15.50,36.00,43.50,41.20,GIA 2356040695,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Indented Natural",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
221-323A,G,GIA,7346767058,RBC,0.31,K,VS2,EX,EX,EX,N,N,583.000,180.730,Other,None,,NV,BT1,WC0,WT1,TO0,CO0,PO0,,,4.36*4.34*2.67,4.34,4.36,2.67,"K,FB",,,61.40,59.00,,,4.00,Faceted,NON,,14.00,35.00,43.50,41.00,GIA 7346767058,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Cloud, Feather",MUMBAI,,INDIA,50,75,Faint Brown,INDIA,,,,,,
229-229A,G,GIA,1358040761,RBC,0.34,F,VVS1,EX,EX,EX,N,N,1700.000,578.000,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,4.46*4.43*2.81,4.43,4.46,2.81,,,,63.10,56.00,,,3.50,Faceted,NON,,16.00,36.00,43.50,41.20,GIA 1358040761,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Internal Graining, Indented Natural",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
232-338A,G,GIA,2356160353,RBC,0.30,K,VS2,F,VG,G,N,N,559.000,167.700,White,None,,BC0,BT0,NV,WT0,TO0,CO2,PO2,,,4.08*4.01*2.77,4.01,4.08,2.77,,,,68.50,59.00,,,7.50,Faceted,NON,,16.50,38.00,45.00,42.00,GIA 2356160353,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Indented Natural,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
229-8A,G,GIA,6342877958,RBC,0.30,G,VS2,VG,EX,EX,F,N,1159.000,347.700,White,None,,BC0,BT2,WC0,WT1,TO0,CO0,PO0,,,4.22*4.18*2.68,4.18,4.22,2.68,,,,63.80,57.00,,,5.00,Faceted,NON,,16.00,37.00,42.50,40.60,GIA 6342877958,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Crystal,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
225-137C,G,GIA,7341986130,RBC,0.40,I,SI2,EX,EX,EX,F,N,960.000,384.000,Brown,None,,BC1,BT1,WC1,WT1,NV,CO0,PO0,,,4.72*4.70*2.94,4.70,4.72,2.94,,,,62.40,57.00,,,4.00,Faceted,NON,,15.50,35.50,43.00,40.80,GIA 7341986130,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Twinning Wisp, Feather",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
225-113A,G,GIA,6351097377,RBC,0.70,M,SI2,VG,EX,VG,N,N,833.000,583.100,Other,None,,BC0,BT1,WC2,WT1,TO0,CO0,PO0,,,5.60*5.55*3.59,5.55,5.60,3.59,"M,FB",,,64.40,57.00,,,5.00,Faceted,NON,,16.00,36.50,43.50,41.20,GIA 6351097377,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,50,80,,INDIA,,,,,,
223-1B,G,GIA,2346871598,OV,1.91,I,VS2,EX,EX,EX,M,B,4543.000,8677.130,,,,,,,,,,,,,10.08*7.15*4.26,7.15,10.08,4.26,,,,59.70,61.00,,,,Faceted,NON,,,,,,GIA 2346871598,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Cloud, Indented Natural, Pinpoint, Natural",MUMBAI,,INDIA,,,,INDIA,,,,,,
241-88A,G,GIA,2357098245,RBC,0.80,M,VS2,EX,EX,EX,N,N,1200.000,960.000,White,None,,BC0,BT0,WC1,WT0,TO0,CO1,PO1,,,5.94*5.92*3.71,5.92,5.94,3.71,,,,62.50,55.00,,,3.50,Faceted,NON,,16.00,36.00,43.00,40.60,GIA 2357098245,"GIA Color Is:-Q, WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Cavity",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
230-1961A,G,GIA,6352163637,RBC,0.18,E,VS1,EX,EX,EX,N,N,1242.000,223.560,White,None,,BC0,BT0,NV,WT0,TO0,CO0,PO0,,,3.68*3.66*2.24,3.66,3.68,2.24,,,,61.00,55.00,,,3.50,Faceted,NON,,14.00,32.00,43.50,41.20,GIA 6352163637,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Pinpoint",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
241-33A,G,GIA,6355031138,RBC,1.02,K,VS1,EX,EX,EX,F,N,2816.000,2872.320,White,None,,BC0,BT1,WC1,WT0,TO0,CO0,PO0,,,6.43*6.39*3.97,6.39,6.43,3.97,,,,62.00,59.00,,,4.00,Faceted,NON,,14.50,35.50,43.00,41.00,GIA 6355031138,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather, Needle, Pinpoint",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
225-22A,G,GIA,1353056159,RBC,0.54,H,VVS1,EX,EX,EX,N,N,1938.000,1046.520,Other,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,5.20*5.17*3.26,5.17,5.20,3.26,,,,62.90,56.00,,,3.50,Faceted,NON,,16.00,36.00,43.50,41.00,GIA 1353056159,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Pinpoint,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
243-6E,G,GIA,1355214671,PB,0.50,L,VS2,EX,EX,VG,N,N,780.000,390.000,Other,None,,NV,BT0,WC1,WT1,TO0,CO1,PO0,,,6.93*4.44*2.75,4.44,6.93,2.75,,,,62.00,60.00,,,,Faceted,NON,,,,,,GIA 1355214671,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,,,Faint Brown,INDIA,,,,,,
238-61A,G,GIA,7358213997,RBC,0.33,E,VS2,EX,EX,EX,M,B,1155.000,381.150,White,None,,BC0,NV,WC0,WT1,TO0,CO0,PO0,,,4.44*4.42*2.78,4.42,4.44,2.78,,,,62.70,56.00,,,3.50,Faceted,NON,,16.00,36.00,43.50,41.00,GIA 7358213997,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Crystal",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
227-59A,G,GIA,2347897830,OV,0.96,H,SI2,EX,EX,VG,M,B,1836.000,1762.560,Brown,None,,BC1,BT1,WC1,WT1,NV,CO1,PO1,,,7.60*5.61*3.48,5.61,7.60,3.48,,,,62.00,56.00,,,,Faceted,NON,,,,,,GIA 2347897830,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather, Cavity, Needle, Indented Natural, Natural",MUMBAI,,INDIA,,,,INDIA,,,,,,
225-146C,G,GIA,5353163952,MQ,0.30,H,VS2,VG,VG,VG,F,N,624.000,187.200,White,None,,BC0,BT0,WC1,WT1,TO0,CO1,PO0,,,6.74*3.53*2.19,3.53,6.74,2.19,,,,62.00,60.00,,,,Faceted,NON,,,,,,GIA 5353163952,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Indented Natural, Crystal",MUMBAI,,INDIA,,,,INDIA,,,,,,
227-135B,G,GIA,6345851732,RBC,0.30,E,SI2,G,EX,G,N,N,912.000,273.600,White,None,,BC1,BT1,WC1,WT1,TO1,CO1,PO1,,,4.26*4.20*2.65,4.20,4.26,2.65,,,,62.60,63.00,,,5.00,Faceted,NON,,13.50,35.50,44.00,41.60,GIA 6345851732,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cavity, Crystal, Twinning Wisp",MUMBAI,,INDIA,55,75,,INDIA,,,,,,
225-85C,G,GIA,6351175469,RBC,0.26,E,IF,EX,EX,EX,N,N,1612.000,419.120,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,4.11*4.08*2.57,4.08,4.11,2.57,,,,62.70,54.00,,,3.50,Faceted,NON,,16.00,35.00,43.00,41.00,GIA 6351175469,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Minor Details of Polish,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
215-428A,G,IGI,407973584,OV,0.96,I,SI2,VG,VG,,N,N,1485.000,1425.600,Brown,None,,BC0,BT0,WC1,WT1,TO0,CO0,PO1,,,7.40*5.68*3.44,5.68,7.40,3.44,,,,60.60,59.50,,,4.50,Faceted,Pointed,,15.50,38.90,40.50,38.10,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,,MUMBAI,,INDIA,,,I,INDIA,,,,,,
231-177A,G,GIA,7351014233,OV,0.40,E,SI1,VG,EX,VG,N,N,1134.000,453.600,White,None,,BC0,BT1,WC1,WT1,TO0,CO1,PO1,,,5.59*4.21*2.53,4.21,5.59,2.53,,,,60.20,60.00,,,,Faceted,NON,,,,,,GIA 7351014233,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather",MUMBAI,,INDIA,,,,INDIA,,,,,,
234-255A,G,GIA,6345686547,EM,0.31,G,VS1,EX,EX,EX,N,N,900.000,279.000,White,None,,BC0,BT1,WC0,WT1,TO0,CO0,PO0,,,4.11*3.69*2.39,3.69,4.11,2.39,,,,64.90,70.00,,,,Faceted,NON,,,,,,GIA 6345686547,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Needle",MUMBAI,,INDIA,,,,INDIA,,,,,,
224-10C,G,GIA,6345910334,RBC,0.40,H,SI1,VG,EX,VG,F,N,1102.000,440.800,White,None,,BC0,BT0,WC1,WT0,TO0,CO0,PO0,,,4.68*4.66*2.96,4.66,4.68,2.96,,,,63.30,54.00,,,4.00,Faceted,NON,,16.50,35.50,43.00,40.80,GIA 6345910334,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
222-295A,G,GIA,6341798920,RBC,0.30,K,VVS2,EX,EX,EX,N,N,810.000,243.000,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,NV,,,4.32*4.29*2.66,4.29,4.32,2.66,,,,61.90,58.00,,,3.50,Faceted,NON,,15.00,35.00,43.50,41.20,GIA 6341798920,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Pinpoint,MUMBAI,,INDIA,45,75,,INDIA,,,,,,
241-103A,G,GIA,2358096368,RBC,1.02,L,VS2,EX,EX,EX,N,N,2394.000,2441.880,White,None,,BC1,BT1,WC1,WT0,TO0,CO0,PO0,,,6.44*6.39*4.02,6.39,6.44,4.02,,,,62.70,57.00,,,3.50,Faceted,NON,,16.00,36.00,43.50,41.00,GIA 2358096368,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Needle",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
225-1A,G,GIA,7353077851,RBC,1.15,K,I1,EX,EX,VG,F,N,2088.000,2401.200,Brown,None,,BC2,BT1,WC1,NV,TO0,CO0,PO0,,,6.72*6.67*4.19,6.67,6.72,4.19,,,,62.60,57.00,,,3.50,Faceted,NON,,15.50,36.00,43.50,41.20,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Twinning Wisp, Crystal, Cloud, Feather, Needle, Indented Natural, Natural",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
222-364A,G,GIA,7346753214,RBC,0.38,J,VS2,EX,EX,EX,F,N,885.000,336.300,White,None,,NV,BT1,NV,WT1,TO0,CO2,PO0,,,4.69*4.67*2.82,4.67,4.69,2.82,,,,60.30,58.00,,,4.00,Faceted,NON,,14.00,34.00,42.50,40.60,GIA 7346753214,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Cavity, Cloud",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
221-299A,G,GIA,7348782935,RBC,0.30,H,SI1,EX,EX,VG,F,N,1104.000,331.200,White,None,,NV,BT0,WC1,WT0,TO0,CO0,PO0,,,4.30*4.27*2.69,4.27,4.30,2.69,,,,62.80,57.00,,,3.50,Faceted,NON,,15.00,34.50,44.50,41.60,GIA 7348782935,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,50,80,,INDIA,,,,,,
227-117A,G,GIA,2347850619,RBC,0.54,I,SI1,EX,EX,EX,M,B,1250.000,675.000,White,None,,BC0,BT1,WC1,WT1,TO0,CO0,PO0,,,5.22*5.21*3.27,5.21,5.22,3.27,,,,62.80,54.00,,,3.50,Faceted,NON,,16.00,35.00,43.50,41.00,GIA 2347850619,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Twinning Wisp, Feather",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
224-2B,G,GIA,7348789543,OV,0.71,D,VVS1,EX,EX,VG,N,N,2880.000,2044.800,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,6.95*4.95*3.15,4.95,6.95,3.15,,,,63.70,58.00,,,,Faceted,NON,,,,,,GIA 7348789543,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Pinpoint, Feather, Cavity",MUMBAI,,INDIA,,,,INDIA,,,,,,
234-248A,G,GIA,6341693261,RBC,0.35,F,VVS2,EX,EX,EX,N,N,1840.000,644.000,White,None,,BC0,BT0,WC0,NV,TO0,CO0,PO0,,,4.61*4.59*2.75,4.59,4.61,2.75,,,,59.80,62.00,,,3.50,Faceted,NON,,12.50,33.00,44.00,41.40,GIA 6341693261,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Pinpoint",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
235-55A,G,GIA,2357010523,EM,0.71,F,VVS2,EX,EX,VG,S,B,1512.000,1073.520,White,None,,BC0,BT0,NV,WT0,TO0,CO0,PO0,,,5.80*4.38*2.95,4.38,5.80,2.95,,,,67.20,62.00,,,,Faceted,NON,,,,,,GIA 2357010523,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Pinpoint",MUMBAI,,INDIA,,,,INDIA,,,,,,
217-72A,G,IGI,407973566,OV,1.00,M,SI2,VG,VG,,N,N,665.000,665.000,Other,None,,BC1,BT1,WC1,WT2,TO0,CO0,PO1,,,7.19*5.33*3.69,5.33,7.19,3.69,"M,FB  ",,,69.20,58.50,,,8.40,Faceted,Pointed,,17.00,41.80,44.00,40.50,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,,MUMBAI,,INDIA,,,"M, Faint Brown",INDIA,,,,,,
